support,itemsets
0.1305481833989201,"acct_age_acct_OLD, credit_band_credit_3"
0.1270705591653702,"amt_deviation_dev_MOD, credit_band_credit_3"
0.10304749702571611,"channel_ch_card, credit_band_credit_3"
0.0995698727921662,"amt_amt_MED, credit_band_credit_3"
0.08629999084835728,"credit_band_credit_3, ip_risk_ip_MOD"
0.07655349135169763,"credit_band_credit_3, geo_dist_geo_MOD"
0.06680699185503798,"credit_band_credit_3, kyc_kyc_2"
0.06497666331106433,"credit_band_credit_3, fraud_FRAUD"
0.06072114944632562,"credit_band_credit_3, velocity_24h_vel24h_LOW"
0.057746865562368445,"credit_band_credit_3, velocity_1h_vel1h_MOD"
0.05641987736798755,"credit_band_credit_3, merch_risk_mrisk_LOW"
0.13841859613800678,"credit_band_credit_3, fraud_legit"
0.13150910588450626,"credit_band_credit_3, failed_txns_fail_NONE"
0.07527226137091608,"credit_band_credit_3, merch_risk_mrisk_MOD"
0.07087947286537934,"credit_band_credit_3, kyc_kyc_1"
0.06918641896220372,"credit_band_credit_3, ip_risk_ip_LOW"
0.06639516793264391,"credit_band_credit_3, velocity_1h_vel1h_ZERO"
0.05431499954241786,"credit_band_credit_3, geo_dist_geo_NEAR"
0.049235837832891004,"credit_band_credit_3, device_dev_desktop"
0.07293859247734968,"credit_band_credit_3, velocity_1h_vel1h_LOW"
0.06570879472865379,"credit_band_credit_3, velocity_24h_vel24h_MOD"
0.0490070467648943,"channel_ch_upi, credit_band_credit_3"
0.06113297336871969,"credit_band_credit_3, geo_dist_geo_FAR"
0.06570879472865379,"credit_band_credit_3, kyc_kyc_3"
0.05600805344559348,"credit_band_credit_3, failed_txns_fail_LOW"
0.048412189988102865,"amt_amt_HIGH, credit_band_credit_3"
0.058158689484762514,"credit_band_credit_3, merch_risk_mrisk_HIGH"
0.04617003752173515,"amt_amt_LOW, credit_band_credit_3"
0.1307769744669168,"credit_band_credit_3, device_dev_mobile, intl_domestic"
0.11759860895030658,"acct_age_acct_OLD, credit_band_credit_3, intl_domestic"
0.09302644824746042,"acct_age_acct_OLD, credit_band_credit_3, device_dev_mobile"
0.08904548366431775,"acct_age_acct_OLD, credit_band_credit_3, fraud_legit"
0.0848814862267777,"acct_age_acct_OLD, credit_band_credit_3, failed_txns_fail_NONE"
0.11393795186235929,"amt_deviation_dev_MOD, credit_band_credit_3, intl_domestic"
0.09060126292669535,"amt_deviation_dev_MOD, credit_band_credit_3, device_dev_mobile"
0.080763247002837,"acct_age_acct_OLD, amt_deviation_dev_MOD, credit_band_credit_3"
0.08790152832433422,"amt_deviation_dev_MOD, credit_band_credit_3, fraud_legit"
0.0828681248284067,"amt_deviation_dev_MOD, credit_band_credit_3, failed_txns_fail_NONE"
0.09320948110185778,"channel_ch_card, credit_band_credit_3, intl_domestic"
0.07216070284616088,"channel_ch_card, credit_band_credit_3, device_dev_mobile"
0.06639516793264391,"acct_age_acct_OLD, channel_ch_card, credit_band_credit_3"
0.06406149903907751,"amt_deviation_dev_MOD, channel_ch_card, credit_band_credit_3"
0.06946096824379976,"channel_ch_card, credit_band_credit_3, fraud_legit"
0.06731033220463073,"channel_ch_card, credit_band_credit_3, failed_txns_fail_NONE"
0.0995698727921662,"amt_amt_MED, amt_deviation_dev_MOD, credit_band_credit_3"
0.08927427473231445,"amt_amt_MED, credit_band_credit_3, intl_domestic"
0.07124553857417407,"amt_amt_MED, credit_band_credit_3, device_dev_mobile"
0.06419877367987553,"acct_age_acct_OLD, amt_amt_MED, credit_band_credit_3"
0.05010524389127848,"amt_amt_MED, channel_ch_card, credit_band_credit_3"
0.06882035325340899,"amt_amt_MED, credit_band_credit_3, fraud_legit"
0.06474787224306763,"amt_amt_MED, credit_band_credit_3, failed_txns_fail_NONE"
0.07760593026448248,"credit_band_credit_3, intl_domestic, ip_risk_ip_MOD"
0.061224489795918366,"credit_band_credit_3, device_dev_mobile, ip_risk_ip_MOD"
0.05481833989201062,"acct_age_acct_OLD, credit_band_credit_3, ip_risk_ip_MOD"
0.05330831884323236,"amt_deviation_dev_MOD, credit_band_credit_3, ip_risk_ip_MOD"
0.04305847899697996,"channel_ch_card, credit_band_credit_3, ip_risk_ip_MOD"
0.04228058936579116,"amt_amt_MED, credit_band_credit_3, ip_risk_ip_MOD"
0.057701107348769105,"credit_band_credit_3, fraud_legit, ip_risk_ip_MOD"
0.05564198773679876,"credit_band_credit_3, failed_txns_fail_NONE, ip_risk_ip_MOD"
0.06886611146700833,"credit_band_credit_3, geo_dist_geo_MOD, intl_domestic"
0.054635307037613254,"credit_band_credit_3, device_dev_mobile, geo_dist_geo_MOD"
0.04854946462890089,"amt_deviation_dev_MOD, credit_band_credit_3, geo_dist_geo_MOD"
0.048366431774503525,"acct_age_acct_OLD, credit_band_credit_3, geo_dist_geo_MOD"
0.038711448705042555,"channel_ch_card, credit_band_credit_3, geo_dist_geo_MOD"
0.03770476800585705,"amt_amt_MED, credit_band_credit_3, geo_dist_geo_MOD"
0.032808639150727556,"credit_band_credit_3, geo_dist_geo_MOD, ip_risk_ip_MOD"
0.0515695067264574,"credit_band_credit_3, fraud_legit, geo_dist_geo_MOD"
0.049601903541685734,"credit_band_credit_3, failed_txns_fail_NONE, geo_dist_geo_MOD"
0.05989750160153748,"credit_band_credit_3, intl_domestic, kyc_kyc_2"
0.04617003752173515,"credit_band_credit_3, device_dev_mobile, kyc_kyc_2"
0.042234831152191815,"amt_deviation_dev_MOD, credit_band_credit_3, kyc_kyc_2"
0.04159421616180104,"acct_age_acct_OLD, credit_band_credit_3, kyc_kyc_2"
0.03495927518989659,"channel_ch_card, credit_band_credit_3, kyc_kyc_2"
0.032808639150727556,"amt_amt_MED, credit_band_credit_3, kyc_kyc_2"
0.04507184039535096,"credit_band_credit_3, fraud_legit, kyc_kyc_2"
0.04397364326896678,"credit_band_credit_3, failed_txns_fail_NONE, kyc_kyc_2"
0.054269241328818524,"credit_band_credit_3, fraud_FRAUD, intl_domestic"
0.046490345016930536,"credit_band_credit_3, device_dev_mobile, fraud_FRAUD"
0.04150269973460236,"acct_age_acct_OLD, credit_band_credit_3, fraud_FRAUD"
0.039169030841035964,"amt_deviation_dev_MOD, credit_band_credit_3, fraud_FRAUD"
0.033586528781916355,"channel_ch_card, credit_band_credit_3, fraud_FRAUD"
0.03074951953875721,"amt_amt_MED, credit_band_credit_3, fraud_FRAUD"
0.033678045209115035,"credit_band_credit_3, failed_txns_fail_NONE, fraud_FRAUD"
0.056602910222384915,"credit_band_credit_3, intl_domestic, velocity_24h_vel24h_LOW"
0.042509380433787866,"credit_band_credit_3, device_dev_mobile, velocity_24h_vel24h_LOW"
0.038619932277843876,"acct_age_acct_OLD, credit_band_credit_3, velocity_24h_vel24h_LOW"
0.03738446051066167,"amt_deviation_dev_MOD, credit_band_credit_3, velocity_24h_vel24h_LOW"
0.031207101674750617,"channel_ch_card, credit_band_credit_3, velocity_24h_vel24h_LOW"
0.05321680241603368,"credit_band_credit_3, fraud_legit, velocity_24h_vel24h_LOW"
0.04173149080259907,"credit_band_credit_3, failed_txns_fail_NONE, velocity_24h_vel24h_LOW"
0.05198133064885147,"credit_band_credit_3, intl_domestic, velocity_1h_vel1h_MOD"
0.04099935938500961,"credit_band_credit_3, device_dev_mobile, velocity_1h_vel1h_MOD"
0.03633202159787682,"acct_age_acct_OLD, credit_band_credit_3, velocity_1h_vel1h_MOD"
0.03587443946188341,"amt_deviation_dev_MOD, credit_band_credit_3, velocity_1h_vel1h_MOD"
0.030291937402763796,"channel_ch_card, credit_band_credit_3, velocity_1h_vel1h_MOD"
0.039443580122632015,"credit_band_credit_3, fraud_legit, velocity_1h_vel1h_MOD"
0.03779628443305574,"credit_band_credit_3, failed_txns_fail_NONE, velocity_1h_vel1h_MOD"
0.051477990299258716,"credit_band_credit_3, intl_domestic, merch_risk_mrisk_LOW"
0.04031298618101949,"credit_band_credit_3, device_dev_mobile, merch_risk_mrisk_LOW"
0.03614898874347945,"acct_age_acct_OLD, credit_band_credit_3, merch_risk_mrisk_LOW"
0.03491351697629724,"amt_deviation_dev_MOD, credit_band_credit_3, merch_risk_mrisk_LOW"
0.040267227967420154,"credit_band_credit_3, fraud_legit, merch_risk_mrisk_LOW"
0.03665232909307221,"credit_band_credit_3, failed_txns_fail_NONE, merch_risk_mrisk_LOW"
0.1289924041365425,"credit_band_credit_3, fraud_legit, intl_domestic"
0.09828864281138465,"credit_band_credit_3, device_dev_mobile, fraud_legit"
0.11933742106708155,"credit_band_credit_3, failed_txns_fail_NONE, intl_domestic"
0.09783106067539123,"credit_band_credit_3, failed_txns_fail_NONE, fraud_legit"
0.09316372288825844,"credit_band_credit_3, device_dev_mobile, failed_txns_fail_NONE"
0.06744760684542875,"credit_band_credit_3, intl_domestic, merch_risk_mrisk_MOD"
0.05179829779445411,"credit_band_credit_3, fraud_legit, merch_risk_mrisk_MOD"
0.05047130960007321,"credit_band_credit_3, failed_txns_fail_NONE, merch_risk_mrisk_MOD"
0.04790884963851011,"acct_age_acct_OLD, credit_band_credit_3, merch_risk_mrisk_MOD"
0.04594124645373845,"amt_deviation_dev_MOD, credit_band_credit_3, merch_risk_mrisk_MOD"
0.03555413196668802,"amt_amt_MED, credit_band_credit_3, merch_risk_mrisk_MOD"
0.053399835270431045,"credit_band_credit_3, device_dev_mobile, merch_risk_mrisk_MOD"
0.03193923309234008,"credit_band_credit_3, ip_risk_ip_MOD, merch_risk_mrisk_MOD"
0.03880296513224124,"channel_ch_card, credit_band_credit_3, merch_risk_mrisk_MOD"
0.06291754369909398,"credit_band_credit_3, intl_domestic, kyc_kyc_1"
0.04891553033769561,"credit_band_credit_3, fraud_legit, kyc_kyc_1"
0.04694792715292395,"acct_age_acct_OLD, credit_band_credit_3, kyc_kyc_1"
0.04626155394893383,"credit_band_credit_3, failed_txns_fail_NONE, kyc_kyc_1"
0.04507184039535096,"amt_deviation_dev_MOD, credit_band_credit_3, kyc_kyc_1"
0.035188066257893294,"amt_amt_MED, credit_band_credit_3, kyc_kyc_1"
0.05202708886245081,"credit_band_credit_3, device_dev_mobile, kyc_kyc_1"
0.035233824471492634,"channel_ch_card, credit_band_credit_3, kyc_kyc_1"
0.06264299441749795,"credit_band_credit_3, intl_domestic, ip_risk_ip_LOW"
0.04964766175528507,"credit_band_credit_3, fraud_legit, ip_risk_ip_LOW"
0.04520911503614899,"credit_band_credit_3, failed_txns_fail_NONE, ip_risk_ip_LOW"
0.043744852200970075,"acct_age_acct_OLD, credit_band_credit_3, ip_risk_ip_LOW"
0.04365333577377139,"amt_deviation_dev_MOD, credit_band_credit_3, ip_risk_ip_LOW"
0.0338610780635124,"amt_amt_MED, credit_band_credit_3, ip_risk_ip_LOW"
0.04983069460968244,"credit_band_credit_3, device_dev_mobile, ip_risk_ip_LOW"
0.03578292303468473,"channel_ch_card, credit_band_credit_3, ip_risk_ip_LOW"
0.05976022696073945,"credit_band_credit_3, intl_domestic, velocity_1h_vel1h_ZERO"
0.04557518074494372,"credit_band_credit_3, fraud_legit, velocity_1h_vel1h_ZERO"
0.04319575363777798,"credit_band_credit_3, failed_txns_fail_NONE, velocity_1h_vel1h_ZERO"
0.04314999542417864,"acct_age_acct_OLD, credit_band_credit_3, velocity_1h_vel1h_ZERO"
0.04095360117141027,"amt_deviation_dev_MOD, credit_band_credit_3, velocity_1h_vel1h_ZERO"
0.03299167200512492,"amt_amt_MED, credit_band_credit_3, velocity_1h_vel1h_ZERO"
0.046856410725725266,"credit_band_credit_3, device_dev_mobile, velocity_1h_vel1h_ZERO"
0.03262560629633019,"channel_ch_card, credit_band_credit_3, velocity_1h_vel1h_ZERO"
0.049190079619291664,"credit_band_credit_3, geo_dist_geo_NEAR, intl_domestic"
0.03646929623867484,"credit_band_credit_3, fraud_legit, geo_dist_geo_NEAR"
0.03582868124828407,"credit_band_credit_3, failed_txns_fail_NONE, geo_dist_geo_NEAR"
0.0346389676947012,"acct_age_acct_OLD, credit_band_credit_3, geo_dist_geo_NEAR"
0.034501693053903174,"amt_deviation_dev_MOD, credit_band_credit_3, geo_dist_geo_NEAR"
0.03880296513224124,"credit_band_credit_3, device_dev_mobile, geo_dist_geo_NEAR"
0.044202434336963484,"credit_band_credit_3, device_dev_desktop, intl_domestic"
0.033540770568317016,"credit_band_credit_3, device_dev_desktop, fraud_legit"
0.03171044202434337,"credit_band_credit_3, device_dev_desktop, failed_txns_fail_NONE"
0.031024068820353252,"acct_age_acct_OLD, credit_band_credit_3, device_dev_desktop"
0.030566486684359843,"amt_deviation_dev_MOD, credit_band_credit_3, device_dev_desktop"
0.06570879472865379,"credit_band_credit_3, intl_domestic, velocity_1h_vel1h_LOW"
0.05248467099844422,"credit_band_credit_3, device_dev_mobile, velocity_1h_vel1h_LOW"
0.05005948567767914,"credit_band_credit_3, fraud_legit, velocity_1h_vel1h_LOW"
0.04703944358012263,"acct_age_acct_OLD, credit_band_credit_3, velocity_1h_vel1h_LOW"
0.046078521094536466,"amt_deviation_dev_MOD, credit_band_credit_3, velocity_1h_vel1h_LOW"
0.046078521094536466,"credit_band_credit_3, failed_txns_fail_NONE, velocity_1h_vel1h_LOW"
0.03532534089869131,"amt_amt_MED, credit_band_credit_3, velocity_1h_vel1h_LOW"
0.03701839480186694,"channel_ch_card, credit_band_credit_3, velocity_1h_vel1h_LOW"
0.031069827033952595,"credit_band_credit_3, ip_risk_ip_MOD, velocity_1h_vel1h_LOW"
0.05985174338793813,"credit_band_credit_3, intl_domestic, velocity_24h_vel24h_MOD"
0.05458954882401391,"credit_band_credit_3, fraud_legit, velocity_24h_vel24h_MOD"
0.047176718220920656,"credit_band_credit_3, device_dev_mobile, velocity_24h_vel24h_MOD"
0.04424819255056282,"credit_band_credit_3, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.042875446142582596,"acct_age_acct_OLD, credit_band_credit_3, velocity_24h_vel24h_MOD"
0.041823007229797746,"amt_deviation_dev_MOD, credit_band_credit_3, velocity_24h_vel24h_MOD"
0.03271712272352887,"amt_amt_MED, credit_band_credit_3, velocity_24h_vel24h_MOD"
0.03303743021872426,"channel_ch_card, credit_band_credit_3, velocity_24h_vel24h_MOD"
0.044065159696165465,"channel_ch_upi, credit_band_credit_3, intl_domestic"
0.03500503340349593,"channel_ch_upi, credit_band_credit_3, device_dev_mobile"
0.03381531984991306,"channel_ch_upi, credit_band_credit_3, fraud_legit"
0.031664683810744026,"amt_deviation_dev_MOD, channel_ch_upi, credit_band_credit_3"
0.03152740916994601,"acct_age_acct_OLD, channel_ch_upi, credit_band_credit_3"
0.030612244897959183,"channel_ch_upi, credit_band_credit_3, failed_txns_fail_NONE"
0.05500137274640798,"credit_band_credit_3, geo_dist_geo_FAR, intl_domestic"
0.04200604008419511,"credit_band_credit_3, fraud_legit, geo_dist_geo_FAR"
0.037933559073853755,"credit_band_credit_3, failed_txns_fail_NONE, geo_dist_geo_FAR"
0.03724718586986364,"amt_deviation_dev_MOD, credit_band_credit_3, geo_dist_geo_FAR"
0.04012995332662213,"acct_age_acct_OLD, credit_band_credit_3, geo_dist_geo_FAR"
0.0305207284707605,"channel_ch_card, credit_band_credit_3, geo_dist_geo_FAR"
0.043424544705774684,"credit_band_credit_3, device_dev_mobile, geo_dist_geo_FAR"
0.060446600164729566,"credit_band_credit_3, intl_domestic, kyc_kyc_3"
0.04443122540496019,"credit_band_credit_3, fraud_legit, kyc_kyc_3"
0.04658186144412922,"credit_band_credit_3, device_dev_mobile, kyc_kyc_3"
0.04200604008419511,"acct_age_acct_OLD, credit_band_credit_3, kyc_kyc_3"
0.04127390866660566,"credit_band_credit_3, failed_txns_fail_NONE, kyc_kyc_3"
0.032854397364326896,"channel_ch_card, credit_band_credit_3, kyc_kyc_3"
0.0397638876178274,"amt_deviation_dev_MOD, credit_band_credit_3, kyc_kyc_3"
0.03157316738354535,"amt_amt_MED, credit_band_credit_3, kyc_kyc_3"
0.04992221103688112,"credit_band_credit_3, failed_txns_fail_LOW, intl_domestic"
0.03431866019950581,"credit_band_credit_3, failed_txns_fail_LOW, fraud_legit"
0.035599890180287364,"acct_age_acct_OLD, credit_band_credit_3, failed_txns_fail_LOW"
0.03962661297702938,"credit_band_credit_3, device_dev_mobile, failed_txns_fail_LOW"
0.034410176626704495,"amt_deviation_dev_MOD, credit_band_credit_3, failed_txns_fail_LOW"
0.04433970897776151,"amt_amt_HIGH, credit_band_credit_3, intl_domestic"
0.033678045209115035,"amt_amt_HIGH, credit_band_credit_3, fraud_legit"
0.031161343461151278,"acct_age_acct_OLD, amt_amt_HIGH, credit_band_credit_3"
0.03161892559714469,"amt_amt_HIGH, credit_band_credit_3, failed_txns_fail_NONE"
0.03427290198590647,"amt_amt_HIGH, credit_band_credit_3, device_dev_mobile"
0.052301638144046855,"credit_band_credit_3, intl_domestic, merch_risk_mrisk_HIGH"
0.038208108355449806,"credit_band_credit_3, fraud_legit, merch_risk_mrisk_HIGH"
0.03724718586986364,"acct_age_acct_OLD, credit_band_credit_3, merch_risk_mrisk_HIGH"
0.04145694152100302,"credit_band_credit_3, device_dev_mobile, merch_risk_mrisk_HIGH"
0.03706415301546628,"amt_deviation_dev_MOD, credit_band_credit_3, merch_risk_mrisk_HIGH"
0.0361947469570788,"credit_band_credit_3, failed_txns_fail_NONE, merch_risk_mrisk_HIGH"
0.04122815045300632,"amt_amt_LOW, credit_band_credit_3, intl_domestic"
0.032808639150727556,"amt_amt_LOW, credit_band_credit_3, device_dev_mobile"
0.6364509929532352,"fraud_legit, intl_domestic"
0.4789512217443031,"device_dev_mobile, fraud_legit"
0.44380891370000913,"device_dev_mobile, fraud_legit, intl_domestic"
0.5795735334492541,"failed_txns_fail_NONE, intl_domestic"
0.4816967145602636,"failed_txns_fail_NONE, fraud_legit"
0.4477898782831518,"device_dev_mobile, failed_txns_fail_NONE"
0.4155760959092157,"acct_age_acct_OLD, failed_txns_fail_NONE"
0.4461883408071749,"failed_txns_fail_NONE, fraud_legit, intl_domestic"
0.40427381715017846,"device_dev_mobile, failed_txns_fail_NONE, intl_domestic"
0.33572801317836554,"device_dev_mobile, failed_txns_fail_NONE, fraud_legit"
0.3764985814953784,"acct_age_acct_OLD, failed_txns_fail_NONE, intl_domestic"
0.3121625331747049,"acct_age_acct_OLD, failed_txns_fail_NONE, fraud_legit"
0.2914798206278027,"acct_age_acct_OLD, device_dev_mobile, failed_txns_fail_NONE"
0.3014093529788597,"intl_domestic, kyc_kyc_1"
0.23817150178457033,"device_dev_mobile, kyc_kyc_1"
0.23496842683261646,"fraud_legit, kyc_kyc_1"
0.2172142399560721,"acct_age_acct_OLD, kyc_kyc_1"
0.21561270248009518,"failed_txns_fail_NONE, kyc_kyc_1"
0.21382813214972088,"amt_deviation_dev_MOD, kyc_kyc_1"
0.16884780818156858,"amt_amt_MED, kyc_kyc_1"
0.14020316646838107,"ip_risk_ip_MOD, kyc_kyc_1"
0.12327262743662487,"kyc_kyc_1, merch_risk_mrisk_MOD"
0.13041090875812208,"geo_dist_geo_MOD, kyc_kyc_1"
0.11947469570787957,"kyc_kyc_1, velocity_1h_vel1h_LOW"
0.16898508282236663,"channel_ch_card, kyc_kyc_1"
0.21208932003294592,"device_dev_mobile, intl_domestic, kyc_kyc_1"
0.2170769653152741,"fraud_legit, intl_domestic, kyc_kyc_1"
0.16614807357920747,"device_dev_mobile, fraud_legit, kyc_kyc_1"
0.1939233092340075,"acct_age_acct_OLD, intl_domestic, kyc_kyc_1"
0.1547085201793722,"acct_age_acct_OLD, device_dev_mobile, kyc_kyc_1"
0.15123089594582229,"acct_age_acct_OLD, fraud_legit, kyc_kyc_1"
0.19319117781641804,"failed_txns_fail_NONE, intl_domestic, kyc_kyc_1"
0.16459229431682987,"failed_txns_fail_NONE, fraud_legit, kyc_kyc_1"
0.15246636771300448,"device_dev_mobile, failed_txns_fail_NONE, kyc_kyc_1"
0.13873890363320215,"acct_age_acct_OLD, failed_txns_fail_NONE, kyc_kyc_1"
0.19122357463164638,"amt_deviation_dev_MOD, intl_domestic, kyc_kyc_1"
0.15287819163539856,"amt_deviation_dev_MOD, fraud_legit, kyc_kyc_1"
0.15210030200420976,"amt_deviation_dev_MOD, device_dev_mobile, kyc_kyc_1"
0.137777981147616,"amt_deviation_dev_MOD, failed_txns_fail_NONE, kyc_kyc_1"
0.13759494829321864,"acct_age_acct_OLD, amt_deviation_dev_MOD, kyc_kyc_1"
0.16880204996796924,"amt_amt_MED, amt_deviation_dev_MOD, kyc_kyc_1"
0.15168847808181568,"amt_amt_MED, intl_domestic, kyc_kyc_1"
0.12171684817424727,"amt_amt_MED, fraud_legit, kyc_kyc_1"
0.12020682712546903,"amt_amt_MED, device_dev_mobile, kyc_kyc_1"
0.10995698727921661,"acct_age_acct_OLD, amt_amt_MED, kyc_kyc_1"
0.10876727372563375,"amt_amt_MED, failed_txns_fail_NONE, kyc_kyc_1"
0.0838748055275922,"amt_amt_MED, channel_ch_card, kyc_kyc_1"
0.12501143955339983,"intl_domestic, ip_risk_ip_MOD, kyc_kyc_1"
0.09856319209298069,"device_dev_mobile, ip_risk_ip_MOD, kyc_kyc_1"
0.09677862176260639,"fraud_legit, ip_risk_ip_MOD, kyc_kyc_1"
0.09041823007229798,"acct_age_acct_OLD, ip_risk_ip_MOD, kyc_kyc_1"
0.0903267136450993,"amt_deviation_dev_MOD, ip_risk_ip_MOD, kyc_kyc_1"
0.08927427473231445,"failed_txns_fail_NONE, ip_risk_ip_MOD, kyc_kyc_1"
0.07170312071016748,"amt_amt_MED, ip_risk_ip_MOD, kyc_kyc_1"
0.06978127573899515,"channel_ch_card, ip_risk_ip_MOD, kyc_kyc_1"
0.11091790976480279,"intl_domestic, kyc_kyc_1, merch_risk_mrisk_MOD"
0.08680333119795003,"fraud_legit, kyc_kyc_1, merch_risk_mrisk_MOD"
0.08048869772124097,"acct_age_acct_OLD, kyc_kyc_1, merch_risk_mrisk_MOD"
0.07884140203166469,"failed_txns_fail_NONE, kyc_kyc_1, merch_risk_mrisk_MOD"
0.07760593026448248,"amt_deviation_dev_MOD, kyc_kyc_1, merch_risk_mrisk_MOD"
0.06053811659192825,"amt_amt_MED, kyc_kyc_1, merch_risk_mrisk_MOD"
0.08730667154754278,"device_dev_mobile, kyc_kyc_1, merch_risk_mrisk_MOD"
0.04951038711448705,"geo_dist_geo_MOD, kyc_kyc_1, merch_risk_mrisk_MOD"
0.052576187425642906,"ip_risk_ip_MOD, kyc_kyc_1, merch_risk_mrisk_MOD"
0.062368445135901895,"channel_ch_card, kyc_kyc_1, merch_risk_mrisk_MOD"
0.11782740001830329,"geo_dist_geo_MOD, intl_domestic, kyc_kyc_1"
0.0923400750434703,"device_dev_mobile, geo_dist_geo_MOD, kyc_kyc_1"
0.08991488972270523,"fraud_legit, geo_dist_geo_MOD, kyc_kyc_1"
0.08433238766358561,"amt_deviation_dev_MOD, geo_dist_geo_MOD, kyc_kyc_1"
0.08410359659558891,"acct_age_acct_OLD, geo_dist_geo_MOD, kyc_kyc_1"
0.08314267411000274,"failed_txns_fail_NONE, geo_dist_geo_MOD, kyc_kyc_1"
0.06625789329184589,"amt_amt_MED, geo_dist_geo_MOD, kyc_kyc_1"
0.06534272901985906,"channel_ch_card, geo_dist_geo_MOD, kyc_kyc_1"
0.05532168024160337,"geo_dist_geo_MOD, ip_risk_ip_MOD, kyc_kyc_1"
0.10753180195845154,"intl_domestic, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.084652695158781,"fraud_legit, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.08410359659558891,"device_dev_mobile, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.0795277752356548,"acct_age_acct_OLD, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.07531801958451542,"amt_deviation_dev_MOD, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.07486043744852201,"failed_txns_fail_NONE, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.059668710533540774,"amt_amt_MED, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.044065159696165465,"kyc_kyc_1, merch_risk_mrisk_MOD, velocity_1h_vel1h_LOW"
0.04365333577377139,"geo_dist_geo_MOD, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.058936579115951314,"channel_ch_card, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.05028827674567585,"ip_risk_ip_MOD, kyc_kyc_1, velocity_1h_vel1h_LOW"
0.14999542417864006,"channel_ch_card, intl_domestic, kyc_kyc_1"
0.12043561819346572,"channel_ch_card, device_dev_mobile, kyc_kyc_1"
0.11613434611512767,"channel_ch_card, fraud_legit, kyc_kyc_1"
0.10798938409444496,"acct_age_acct_OLD, channel_ch_card, kyc_kyc_1"
0.1079436258808456,"channel_ch_card, failed_txns_fail_NONE, kyc_kyc_1"
0.10684542875446143,"amt_deviation_dev_MOD, channel_ch_card, kyc_kyc_1"
0.3032854397364327,"intl_domestic, velocity_24h_vel24h_MOD"
0.27683719227601356,"fraud_legit, velocity_24h_vel24h_MOD"
0.23158231902626522,"device_dev_mobile, velocity_24h_vel24h_MOD"
0.22581678411274825,"failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.21469753820810836,"acct_age_acct_OLD, velocity_24h_vel24h_MOD"
0.21236386931454196,"amt_deviation_dev_MOD, velocity_24h_vel24h_MOD"
0.1668344467831976,"amt_amt_MED, velocity_24h_vel24h_MOD"
0.13965406790518897,"ip_risk_ip_MOD, velocity_24h_vel24h_MOD"
0.11407522650315732,"kyc_kyc_1, velocity_24h_vel24h_MOD"
0.1252859888349959,"merch_risk_mrisk_MOD, velocity_24h_vel24h_MOD"
0.1228608035142308,"geo_dist_geo_MOD, velocity_24h_vel24h_MOD"
0.11933742106708155,"velocity_1h_vel1h_LOW, velocity_24h_vel24h_MOD"
0.11407522650315732,"ip_risk_ip_LOW, velocity_24h_vel24h_MOD"
0.1664226228608035,"channel_ch_card, velocity_24h_vel24h_MOD"
0.2571611604282969,"fraud_legit, intl_domestic, velocity_24h_vel24h_MOD"
0.2108538482657637,"device_dev_mobile, intl_domestic, velocity_24h_vel24h_MOD"
0.19223025533083188,"device_dev_mobile, fraud_legit, velocity_24h_vel24h_MOD"
0.20760501510021048,"failed_txns_fail_NONE, intl_domestic, velocity_24h_vel24h_MOD"
0.19451816601079894,"failed_txns_fail_NONE, fraud_legit, velocity_24h_vel24h_MOD"
0.1570421890729386,"device_dev_mobile, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.1962569781275739,"acct_age_acct_OLD, intl_domestic, velocity_24h_vel24h_MOD"
0.1786858241054269,"acct_age_acct_OLD, fraud_legit, velocity_24h_vel24h_MOD"
0.14972087489704403,"acct_age_acct_OLD, device_dev_mobile, velocity_24h_vel24h_MOD"
0.145694152100302,"acct_age_acct_OLD, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.19378603459320948,"amt_deviation_dev_MOD, intl_domestic, velocity_24h_vel24h_MOD"
0.17873158231902628,"amt_deviation_dev_MOD, fraud_legit, velocity_24h_vel24h_MOD"
0.14766175528507366,"amt_deviation_dev_MOD, device_dev_mobile, velocity_24h_vel24h_MOD"
0.14642628351789147,"amt_deviation_dev_MOD, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
0.13786949757481468,"acct_age_acct_OLD, amt_deviation_dev_MOD, velocity_24h_vel24h_MOD"
0.16678868856959825,"amt_amt_MED, amt_deviation_dev_MOD, velocity_24h_vel24h_MOD"
0.15205454379061042,"amt_amt_MED, intl_domestic, velocity_24h_vel24h_MOD"
0.1398828589731857,"amt_amt_MED, fraud_legit, velocity_24h_vel24h_MOD"
0.11526494005674018,"amt_amt_MED, failed_txns_fail_NONE, velocity_24h_vel24h_MOD"
